Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
9/2/2021,, ESPINILLO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574370, 6141220 
14/4/2021,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, PAYSANDU, CHACRAS DE PAYSANDU, 1, 402305, 6428250 
22/5/2021,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 20, PAYSANDU, PAYSANDU, 1, 398320, 6423800 
3/3/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, CANELONES, SOLYMAR, 1, 592660, 6146410 
20/3/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, FLORES, SIN DATOS, 1, 513165, 6292630 
25/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 23, SORIANO, SIN DATOS, 1, 431730, 6285855 
2/2/2021,, PLAZA EL TAMBORIL, CAÍDA, LEVE, MARTES, 1, DURAZNO, DURAZNO, 1, 543785, 6306175 
17/2/2021,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MALDONADO, PUNTA DEL ESTE, 1, 688655, 6131710 
7/6/2021,, ROTONDA RUTA 15 Y 9, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, ROCHA, ROCHA, 1, 746040, 6180520 
29/4/2021,, APARICIO SARAVIA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 5, MALDONADO, SAN RAFAEL - EL PLACER, 1, 691965, 6133470 
14/2/2021,, GENERAL MANUEL ORIBE, CAÍDA, LEVE, DOMINGO, 20, CANELONES, DR. FRANCISCO SOCA, 1, 618965, 6161340 
13/5/2021,, RAMBLA FRANKLIN ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 5, MONTEVIDEO, MONTEVIDEO, 1, 572915, 6137590 
3/3/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 587275, 6140290 
17/5/2021,, SIN DATOS, ATROPELLO DE PEATÓN, LEVE, LUNES, 17, CERRO LARGO, SIN DATOS, 1, 771710, 6460835 
25/2/2021,, ÑANDU, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, CANELONES, SALINAS, 1, 606050, 6150585 
11/2/2021,, RUTA NACIONAL Nº 26 KL 43, DESPISTE, SIN LESIONADOS, JUEVES, 20, CERRO LARGO, SIN DATOS, 1, 801750, 6404550 
29/4/2021,, AVENIDA INGENIERO LUIS GIANNATTASIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, CANELONES, PARQUE CARRASCO, 1, 590710, 6143015 
5/5/2021,, JOSE MARIA GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578415, 6144070 
21/1/2021,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 15, LAVALLEJA, SIN DATOS, 1, 652360, 6192835 
18/6/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 5, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
29/6/2021,, AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, SALTO, SALTO, 1, 408530, 6527365 
14/6/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 7, DURAZNO, SIN DATOS, 1, 518990, 6361330 
10/5/2021,, INGENIERO FERNANDEZ CAPURRO, DESPISTE, SIN LESIONADOS, LUNES, 7, DURAZNO, SANTA BERNARDINA, 1, 544160, 6308940 
23/2/2021,, AVENIDA ITALIA, CAÍDA, LEVE, MARTES, 8, PAYSANDU, CHACRAS DE PAYSANDU, 1, 401320, 6423265 
2/4/2021,, MACIEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, ARTIGAS, ARTIGAS, 1, 551240, 6635955 
11/5/2021,, CONCILIACION, ATROPELLO DE PEATÓN, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 571335, 6141565 
29/4/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 19, PAYSANDU, SIN DATOS, 1, 475015, 6419520 
29/6/2021,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MALDONADO, PINARES - LAS DELICIAS, 1, 686590, 6134305 
10/4/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 16, MONTEVIDEO, MONTEVIDEO, 1, 576860, 6138615 
26/5/2021,, SALVADOR FERRER SERRA, CAÍDA, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 576080, 6138305 
20/1/2021,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 11, CANELONES, PINAMAR - PINEPARK, 1, 604790, 6151060 
15/3/2021,, BOULEVARD JOSE GERVASIO ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, TACUAREMBO, PASO DE LOS TOROS, 1, 546325, 6369170 
30/3/2021,, MARIANO HERNANDEZ, ATROPELLO DE ANIMALES, LEVE, MARTES, 13, COLONIA, COLONIA DEL SACRAMENTO, 1, 426370, 6188600 
24/6/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, TACUAREMBO, TACUAREMBO, 1, 596500, 6490790 
23/4/2021,, MONTE CASEROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 577200, 6140020 
2/6/2021,, LUIS DE LA TORRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 577070, 6136275 
21/6/2021,, AVENIDA BURGUES, ATROPELLO DE PEATÓN, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 575245, 6143445 
27/6/2021,, GENERAL URQUIZA, ATROPELLO DE PEATÓN, LEVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 576345, 6138520 
12/1/2021,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, MONTEVIDEO, MONTEVIDEO, 1, 574260, 6137440 
28/4/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, LAVALLEJA, MINAS, 1, 662155, 6195005 
14/1/2021,, HIPOLITO YRIGOYEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 580800, 6140885 
22/5/2021,, RUTA 5 KM 8, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, MONTEVIDEO, MONTEVIDEO, 1, 568700, 6141635 
7/3/2021,, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 3, CERRO LARGO, MELO, 1, 766505, 6415700 
10/3/2021,, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, COLONIA, CARMELO, 1, 381695, 6238660 
15/5/2021,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 2, CERRO LARGO, MELO, 1, 766560, 6414195 
21/6/2021,, RUSIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 568185, 6139605 
9/6/2021,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 554500, 6153680 
23/6/2021,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 23, COLONIA, COLONIA DEL SACRAMENTO, 1, 427160, 6187860 
11/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 5, MONTEVIDEO, MONTEVIDEO, 1, 585930, 6150630 
29/5/2021,, DOCTOR JUAN PAULLIER, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 575730, 6139475 
23/5/2021,, CALLE 11 (LAS MAGNOLIAS), COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 20, CANELONES, ATLANTIDA, 1, 613315, 6151335 
20/4/2021,, HECTOR GUTIERREZ RUIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, TACUAREMBO, TACUAREMBO, 1, 597340, 6492400 
17/5/2021,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, PAYSANDU, PAYSANDU, 1, 397965, 6423905 
29/5/2021,, CAMINO CORONEL RAIZ, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 2, MONTEVIDEO, SIN DATOS, 1, 573600, 6149310 
17/4/2021,, DOCTOR DALCY PERDOMO, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 21, RIVERA, RIVERA, 1, 639130, 6579540 
28/2/2021,, SIN DATOS, CAÍDA, LEVE, DOMINGO, 16, MONTEVIDEO, SIN DATOS, 1, 569880, 6151100 
20/2/2021,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 579505, 6138470 
21/4/2021,, AVENIDA DOCTOR JUAN ANDRES CACHON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 575810, 6135240 
16/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 5, COLONIA, SIN DATOS, 1, 481970, 6199610 
13/4/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, CERRO LARGO, MELO, 1, 766875, 6414700 
17/6/2021,, HERNANDARIAS, DESPISTE, SIN LESIONADOS, JUEVES, 14, ROCHA, ROCHA, 1, 744335, 6182780 
18/2/2021,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 578090, 6145125 
13/1/2021,, ROQUE GRASERAS, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577470, 6135635 
24/2/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 20, CANELONES, SIN DATOS, 1, 570645, 6194030 
25/2/2021,, DON BOSCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, COLONIA, JUAN LACAZE, 1, 460020, 6189510 
15/3/2021,, AVENIDA PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 13, SALTO, SALTO, 1, 407880, 6528275 
1/4/2021,, RUTA 108 KM 160, DESPISTE, SIN LESIONADOS, JUEVES, 11, LAVALLEJA, SIN DATOS, 1, 661885, 6241840 
6/5/2021,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 1, 577630, 6142310 
9/5/2021,, RAMBLA REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 574855, 6136110 
10/1/2021,, WILSON FERREIRA, DESPISTE, GRAVE, DOMINGO, 23, CANELONES, PASO CARRASCO, 1, 588395, 6143280 
3/2/2021,, MONTEVIDEO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, PAYSANDU, PAYSANDU, 1, 397625, 6422775 
24/1/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 14, CANELONES, SIN DATOS, 1, 609880, 6160215 
1/4/2021,, SANTA LUCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 569365, 6144105 
12/1/2021,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, MONTEVIDEO, MONTEVIDEO, 1, 576510, 6141290 
24/1/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 18, CANELONES, LA FLORESTA, 1, 619085, 6153990 
15/4/2021,, VEINTICINCO DE AGOSTO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 9, TACUAREMBO, TACUAREMBO, 1, 596350, 6490925 
28/4/2021,, INES DURAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 23, FLORES, TRINIDAD, 1, 508460, 6291835 
26/6/2021,, PLAZA LAGUNA, CAÍDA, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 577790, 6140885 
20/1/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, RIVERA, RIVERA, 1, 638715, 6580985 
13/1/2021,, MANUEL SANCHEZ ECHEVERRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, FLORES, TRINIDAD, 1, 509895, 6290675 
22/6/2021,, REPUBLICA DE CHILE, ATROPELLO DE PEATÓN, LEVE, MARTES, 19, RIO NEGRO, FRAY BENTOS, 1, 378830, 6335275 
22/2/2021,, SIN DATOS, CAÍDA, LEVE, LUNES, 21, TREINTA Y TRES, SIN DATOS, 1, 763780, 6334230 
6/2/2021,, NIÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 569040, 6148740 
5/3/2021,, OLIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, ROCHA, CASTILLOS, 1, 789375, 6210945 
7/5/2021,, LA PAZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, MONTEVIDEO, MONTEVIDEO, 1, 575705, 6138380 
12/1/2021,, CALLAO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 577725, 6142690 
22/6/2021,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 586690, 6151370 
21/2/2021,, RAMBLA REPUBLICA ARGENTINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 2, MONTEVIDEO, MONTEVIDEO, 1, 575490, 6136150 
8/4/2021,, EDUARDO FABINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, LAVALLEJA, SOLIS DE MATAOJO, 1, 640580, 6169980 
15/1/2021,, MIGUELETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MONTEVIDEO, MONTEVIDEO, 1, 575255, 6138515 
9/6/2021,, NUEVA PALMIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 576010, 6139040 
31/3/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SALTO, SALTO, 1, 407805, 6526965 
31/1/2021,, ANDRES AREGUATI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 22, TREINTA Y TRES, TREINTA Y TRES, 1, 743975, 6320520 
22/3/2021,, CAMINO PERINETTI, DESPISTE, SIN LESIONADOS, LUNES, 21, TREINTA Y TRES, SIN DATOS, 1, 753010, 6330960 
18/4/2021,, LIBERTADOR SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 19, CANELONES, SIN DATOS, 1, 573590, 6157870 
17/3/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, DURAZNO, DURAZNO, 1, 544365, 6306640 
18/5/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 575940, 6144020 
4/6/2021,, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, MONTEVIDEO, MONTEVIDEO, 1, 573855, 6137310 
26/3/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 15, CANELONES, SIN DATOS, 1, 565190, 6161685 
10/3/2021,, F. CARAMBULA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, RIVERA, RIVERA, 1, 640475, 6580110 
7/6/2021,, VENTURA ESQUINA  LAS CAMELIAS, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 8, CANELONES, BARROS BLANCOS, 1, 591035, 6152490 
10/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, CANELONES, BARROS BLANCOS, 1, 589190, 6151980 
20/1/2021,, CHAMBERLAIN, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 573175, 6146500 
11/3/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, JUEVES, 9, DURAZNO, SIN DATOS, 1, 541935, 6304065 
19/5/2021,, AVENIDA BLANDENGUES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SALTO, SALTO, 1, 410210, 6528095 
26/3/2021,, IB ESQ. LE MANS, CAÍDA, LEVE, VIERNES, 17, CANELONES, EL PINAR, 1, 598845, 6149910 
22/4/2021,, AV. FRANCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MALDONADO, PUNTA DEL ESTE, 1, 687945, 6131590 
5/4/2021,, DOCTOR JUAN JOSE DE AMEZAGA, CAÍDA, LEVE, LUNES, 0, MONTEVIDEO, MONTEVIDEO, 1, 575620, 6139450 
16/2/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, CANELONES, SOLYMAR, 1, 593115, 6146580 
30/1/2021,, BR. VIERA Y BENAVIDEZ, CAÍDA, LEVE, SÁBADO, 15, SORIANO, MERCEDES, 1, 403855, 6319105 
14/4/2021,, AVENIDA ITALIA, CAÍDA, LEVE, MIÉRCOLES, 4, MONTEVIDEO, MONTEVIDEO, 1, 583740, 6139560 
11/1/2021,, VIA_PUBLICA, CAÍDA, LEVE, LUNES, 6, ROCHA, SIN DATOS, 1, 750675, 6227160 
19/1/2021,, ENTRADA COLONIA SHOPPING, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, COLONIA, COLONIA DEL SACRAMENTO, 1, 423310, 6185900 
16/3/2021,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, MALDONADO, PUNTA DEL ESTE, 1, 687375, 6133240 
25/3/2021,, RUTA 9 KM 86, DESPISTE, SIN LESIONADOS, JUEVES, 8, MALDONADO, SIN DATOS, 1, 650630, 6150610 
14/3/2021,, AVENIDA ITALIA, DESPISTE, SIN LESIONADOS, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 576860, 6138615 
17/2/2021,, OSIMANI Y LERENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, SALTO, SALTO, 1, 408500, 6527145 
25/4/2021,, DOCTOR LUIS A. DE HERRERA, CAÍDA, LEVE, DOMINGO, 0, CANELONES, EMPALME OLMOS, 1, 600970, 6160245 
18/4/2021,, CUEVAS DE SAN ANTONIO, DESPISTE, LEVE, DOMINGO, 8, SALTO, SIN DATOS, 1, 406625, 6532080 
11/1/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 21, TACUAREMBO, SIN DATOS, 1, 592860, 6469730 
23/4/2021,, JUAN JACOBO ROUSSEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 578995, 6141200 
26/1/2021,, AV. FRANCISCO SALAZAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MALDONADO, PUNTA DEL ESTE, 1, 688415, 6130155 
20/6/2021,, BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 5, TREINTA Y TRES, TREINTA Y TRES, 1, 744045, 6319890 
13/3/2021,, RUTA UNO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 20, COLONIA, COLONIA DEL SACRAMENTO, 1, 424260, 6186465 
6/6/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, DOMINGO, 18, RIO NEGRO, SIN DATOS, 1, 383075, 6330615 
12/1/2021,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, MONTEVIDEO, MONTEVIDEO, 1, 577475, 6141355 
10/4/2021,, INTENDENTE OLIVER, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, TACUAREMBO, TACUAREMBO, 1, 595000, 6491400 
17/5/2021,, AGUSTIN TORRES MEDEIROS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, TACUAREMBO, TACUAREMBO, 1, 594710, 6488630 
14/1/2021,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 579265, 6142495 
6/6/2021,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, LAVALLEJA, JOSE PEDRO VARELA, 1, 728820, 6295530 
22/1/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, FLORIDA, SIN DATOS, 1, 569775, 6244030 
10/5/2021,, CANELONES, CAÍDA, LEVE, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 575430, 6136905 
14/4/2021,, SIN DATOS, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 16, PAYSANDU, SIN DATOS, 1, 405040, 6435805 
6/6/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 5, SAN JOSE, SIN DATOS, 1, 527415, 6204315 
31/1/2021,, JOSE PEDRO VARELA, CAÍDA, LEVE, DOMINGO, 11, CANELONES, JOAQUIN SUAREZ, 1, 588380, 6156170 
17/2/2021,, BOULEVARD ESPAÑA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, MONTEVIDEO, MONTEVIDEO, 1, 576320, 6136565 
9/5/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 9, MONTEVIDEO, MONTEVIDEO, 1, 574005, 6140930 
7/3/2021,, AVENIDA DOMINGO SARMIENTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, MONTEVIDEO, MONTEVIDEO, 1, 577075, 6136140 
21/6/2021,, HERNANDARIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CERRO LARGO, MELO, 1, 768250, 6415540 
8/2/2021,, VIA_PUBLICA, CAÍDA, LEVE, LUNES, 15, SAN JOSE, SAN JOSE DE MAYO, 1, 526220, 6200325 
28/6/2021,, DOCTOR LUIS ALBERTO DE HERRERA, DESPISTE, LEVE, LUNES, 19, ARTIGAS, ARTIGAS, 1, 551405, 6636290 
27/2/2021,, ARENAL GRANDE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 575550, 6137360 
14/3/2021,, AGUSTIN DE LA ROSA, CAÍDA, GRAVE, DOMINGO, 18, ROCHA, SIN DATOS, 1, 747915, 6181080 
7/2/2021,, BVAR. FRANCISCO MATA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CERRO LARGO, MELO, 1, 766755, 6414720 
11/5/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, MONTEVIDEO, MONTEVIDEO, 1, 580535, 6139130 
14/2/2021,, RUTA 64, ATROPELLO DE PEATÓN, GRAVE, DOMINGO, 18, CANELONES, CANELONES, 1, 564595, 6179040 
8/3/2021,, SAN JOSE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573475, 6136955 
14/6/2021,, SIN DATOS, DESPISTE, LEVE, LUNES, 7, MONTEVIDEO, SIN DATOS, 1, 559800, 6148895 
20/3/2021,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 13, LAVALLEJA, MINAS, 1, 662070, 6194440 
18/2/2021,, AVENIDA ITALIA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 0, MONTEVIDEO, MONTEVIDEO, 1, 580140, 6139125 
17/3/2021,, JOSE LLUPES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MONTEVIDEO, MONTEVIDEO, 1, 570485, 6143205 
14/3/2021,, MATAPERROS, CAÍDA, GRAVE, DOMINGO, 19, SALTO, SIN DATOS, 1, 570485, 6573510 
16/1/2021,, AGRACIADA, CAÍDA, GRAVE, SÁBADO, 7, RIVERA, RIVERA, 1, 639130, 6580120 
24/1/2021,, SIN DATOS, CAÍDA, SIN LESIONADOS, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 566020, 6143005 
16/5/2021,, JOSE BATLLE Y ORDOÑEZ, ATROPELLO DE ANIMALES, LEVE, DOMINGO, 1, FLORIDA, FLORIDA, 1, 572945, 6225815 
1/2/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CANELONES, SAN JACINTO, 1, 603655, 6176840 
6/2/2021,, FRANCISCO MACIEL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 23, DURAZNO, DURAZNO, 1, 545185, 6305730 
14/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, CANELONES, BARROS BLANCOS, 1, 589190, 6151980 
8/2/2021,, GABRIEL A. PEREIRA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 20, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 742275, 6319915 
31/3/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 20, TACUAREMBO, SIN DATOS, 1, 667030, 6449920 
9/5/2021,, JOSE PEDRO VARELA, CAÍDA, LEVE, DOMINGO, 21, PAYSANDU, PAYSANDU, 1, 398505, 6423425 
